,modelId,name,normalPriceLabel,minResellerPriceLabel,maxResellerPriceLabel,customerPrice,brandName,profileImageUrl
615,100000091115,Gorilla Instan - Gorilla Citruk Aci Ngagetruk,Rp.16.000,Rp.12.240,Rp.12.240,13600,Stockist Bogor Zahra Berkah,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/511819d9-dad3-4952-a3f6-2b6c5a363e63
616,100000091113,Krenies - Kreker Brownies Kemasan Toples,Rp.25.500,Rp.21.675,Rp.21.675,25500,Stockist Bogor Zahra Berkah,https://assets.evermos.com/public/small/q:100/evermos-production/brand/krenies/product/image/6034c2921725d.jpg
617,100000090479,Emut Snack Coklat dan Frozenfood - Popcorn Original,Rp.15.525,Rp.14.748,Rp.14.748,15525,Emut Snack Coklat dan Frozenfood,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/b39dd894-7c07-44b7-aebd-81aeed6cdbe0
618,100000089736,Dapoer Tante Alan - Kemplang Panggang,Rp.29.000,Rp.27.550,Rp.27.550,29000,DAPOER TANTE ALAN,https://assets.evermos.com/public/small/q:100/evermos-production/brand/dapoer-tante-alan/product/image/62b1665278372.jpg
619,100000089735,Dapoer Tante Alan - Kerupuk & Kemplang Koin,Rp.28.000,Rp.26.600,Rp.26.600,28000,DAPOER TANTE ALAN,https://assets.evermos.com/public/small/q:100/evermos-production/brand/dapoer-tante-alan/product/image/62b1662f96cab.jpg
620,100000089734,Dapoer Tante Alan - Kerupuk & Kemplang Keriting,Rp.28.000,Rp.26.600,Rp.26.600,28000,DAPOER TANTE ALAN,https://assets.evermos.com/public/small/q:100/evermos-production/brand/dapoer-tante-alan/product/image/62b16624836a4.jpg
621,100000089733,Dapoer Tante Alan - Getas,Rp.28.000,Rp.26.600,Rp.26.600,28000,DAPOER TANTE ALAN,https://assets.evermos.com/public/small/q:100/evermos-production/brand/dapoer-tante-alan/product/image/62b166180d58d.jpg
622,100000089333,Mak Gelay - Basreng,Rp.12.000,Rp.11.400,Rp.11.400,12000,Mak Gelay,https://assets.evermos.com/public/small/q:100/evermos-production/brand/mak-gelay/product/image/62b01de8ac026.jpg
623,100000089332,Mak Gelay - Makaroni,Rp.7.000,Rp.6.650,Rp.6.650,7000,Mak Gelay,https://assets.evermos.com/public/small/q:100/evermos-production/brand/mak-gelay/product/image/62b01ddc18d32.jpg
624,100000088831,BOBOKOSNACK - MORING BOBOKOSNACK cimol kering garut,Rp.16.000,Rp.12.800,Rp.12.800,16000,BOBOKOSNACK,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/92c07a2c-6936-452d-ab2e-fe972bcf6c8a
625,100000088830,BOBOKOSNACK - MAKARONI BANTAT BOBOKOSNACK,Rp.16.000,Rp.12.800,Rp.12.800,16000,BOBOKOSNACK,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/f7e88bb5-950c-470e-ab1a-b0a0302fa2fe
