product_name,product_url_image,product_price,product_discount_price,product_stock,product_volume,product_weight
Bayam Hijau Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Bayam_Hijau_Hydroponic_200gr_1650421512119_PRODUCT_240x240.png,10600,,2,1000,200
Kangkung Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Kangkung_Hydroponic_200gr_1650421866214_PRODUCT_240x240.png,10300,,3,1000,200
Caisim Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Caisim_Hydroponic_200gr_1650422195091_PRODUCT_240x240.png,10900,,4,1000,200
Amazing Farm Shake Salad Newyorker 120gr,https://storage.googleapis.com/indo-astro/Amazing_Farm_Shake_Salad_Newyorker_120gr_240x240.png,26000,,0,432,120
Amazing Farm Sweet Baby Mix Salad To Go 150gr,https://storage.googleapis.com/indo-astro/Amazing_Farm_Sweet_Baby_Mix_Salad_To_Go_150gr_240x240.png,21000,,0,1000,150
Amazing Farm Class Romaine Salad To Go 150gr,https://storage.googleapis.com/indo-astro/Amazing_Farm_Class_Romaine_Salad_To_Go_150gr_240x240.png,21000,,0,1000,150
Amazing Farm American Mix Salad To Go 150gr,https://storage.googleapis.com/indo-astro/Amazing_Farm_American_Mix_Salad_To_Go_150gr_240x240.png,21000,,0,1000,150
Baby Bayam Merah Hidroponik 200gr,https://storage.googleapis.com/indo-astro/Baby_Bayam_Merah_Hidroponik_200gr_240x240.png,12800,,0,1600,200
Amazing Farm Baby Cos 250gr,https://storage.googleapis.com/indo-astro/Amazing_Farm_Baby_Cos_250gr_1659585982102_PRODUCT_240x240.png,24300,,0,2250,250
Selada Romaine Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Selada_Romaine_Hydroponic_200gr_1650421957827_PRODUCT_240x240.png,12900,,0,1000,200
Kailan Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Kailan_Hydroponic_200gr_1650421731364_PRODUCT_240x240.png,13900,,0,1000,200
Buy 1 Highland 50/50 Mesclun & Spinach 100gr + Dressing free 1 Mesclun 100gr,https://storage.googleapis.com/indo-astro/Buy_1_Highland_50_50_Mesclun_&_Spinach_100gr_+_Dressing_free_1_Mesclun_100gr_PRODUCT_240x240.png,39900,,0,1000,200
Baby Bayam Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Baby_Bayam_Hydroponic_200gr_PRODUCT_240x240.png,12400,,0,1000,200
Siomak Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Siomak_Hydroponic_200gr_240x240.png,13100,,0,1000,200
Bayam Merah Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Bayam_Merah_Hydroponic_200gr_1650421481880_PRODUCT_240x240.png,10600,,0,1000,200
Amazing Farm Tauge Organik 200gr,https://storage.googleapis.com/indo-astro/Amazing_Farm_Tauge_Organik_200gr_240x240.png,9400,,0,1000,200
