,modelId,name,normalPriceLabel,minResellerPriceLabel,maxResellerPriceLabel,customerPrice,brandName,profileImageUrl
1125,100000066279,ABG SHOOP - Setelan Anak Jerapah Pink Soft Size L,Rp.72.000,Rp.70.560,Rp.70.560,72000,ABG SHOOP,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/b6074ade-49df-4df2-9bea-9cb5f2962629
1126,100000066033,Kidibuds - KT003 Kidibuds T-Shirt Little Chef,Rp.87.500,Rp.59.500,Rp.59.500,70000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/ba9ab4f9-bdd8-4dbf-8306-ca3e301314b3.jpg
1127,100000066032,Kidibuds - KT002 Kidibuds T-Shirt Space Dreamer,Rp.87.500,Rp.59.500,Rp.59.500,70000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/236aeba7-3a30-4eed-90c6-e566c9be3b67.jpg
1128,100000066031,Kidibuds - KT001 Kidibuds T-Shirt Space Dreamer,Rp.81.250,Rp.55.250,Rp.55.250,65000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/32d998e0-db09-4836-9e7d-ec6f3bd84f76.jpg
1129,100000066024,Kidibuds - KL009 Kidibuds Legging,Rp.43.750,Rp.29.750,Rp.29.750,35000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/e31f2032-2977-4659-bf3a-40e161e508b1.jpg
1130,100000056307,Byzarira - Kids Pink Set M Celana Random,Rp.75.000,Rp.64.125,Rp.64.125,67500,byzarira,https://assets.evermos.com/public/small/q:100/evermos-production/brand/byz/product/image/604495bd-f857-424a-8cfe-ef2f1f9b3ea1
1131,100000056306,Byzarira - Kids Pink Set S Celana Random,Rp.75.000,Rp.64.125,Rp.64.125,67500,byzarira,https://assets.evermos.com/public/small/q:100/evermos-production/brand/byz/product/image/efb9c5fe-90e8-418f-a89a-795b538a3d84
1132,100000048820,Kidibuds - KL001 Legging,Rp.43.750,Rp.29.750,Rp.29.750,35000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/8791e5ef-8c0b-4de7-b983-6df1dfb5bb13
1133,100000042907,Eve Maternity Celana Legging Anak Usia 1-6 Tahun,Rp.119.400,Rp.32.238,Rp.32.238,35820,Eve Maternity,https://assets.evermos.com/public/small/q:100/evermos-production/brand/eve-maternity/product/image/60d438aed34e3.jpg
1134,100000066743,Cethosia Myrina - Ransel Anak 3in1 Saiming CM1636,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cma/product/image/15f8716d-6238-445a-868e-f37533f833e0.jpg
